#RPLIDAR SCAN DATA
#COUNT=132948
#Angule	Distance	Quality
68.1406 223.0 47
68.1094 222.0 47
68.7188 222.0 47
70.9375 221.0 47
70.5469 220.0 47
72.1406 219.0 47
72.7500 218.0 47
72.4688 217.0 47
73.9531 217.0 47
73.4219 216.0 47
74.1406 216.0 47
74.3750 215.0 47
75.7188 214.0 47
76.7031 214.0 47
77.5469 213.0 47
78.1563 212.0 47
77.6250 212.0 47
79.3594 212.0 47
79.9531 211.0 47
80.4375 211.0 47
81.1563 210.0 47
81.7656 210.0 47
82.6094 210.0 47
82.9688 209.0 47
83.5625 209.0 47
84.1719 209.0 47
84.7656 209.0 47
85.3750 208.0 47
85.3438 208.0 47
86.5781 208.0 47
87.1875 207.0 47
87.7813 208.0 47
88.3906 207.0 47
88.9844 207.0 47
89.5938 207.0 47
90.1875 207.0 47
90.7969 207.0 47
91.4063 207.0 47
92.0000 207.0 47
92.6094 207.0 47
92.3281 207.0 47
94.0625 208.0 47
94.4219 207.0 47
95.0156 208.0 47
95.6250 208.0 47
96.2188 208.0 47
95.9531 209.0 47
97.4375 209.0 47
97.7813 209.0 47
98.6406 209.0 47
99.2344 210.0 47
99.8438 210.0 47
100.4531 210.0 47
101.0469 210.0 47
101.6563 211.0 47
101.8750 211.0 47
102.8594 212.0 47
103.4688 212.0 47
104.0625 212.0 47
103.5469 213.0 47
105.2656 214.0 47
105.8750 214.0 47
106.4688 214.0 47
107.0781 215.0 47
107.6719 216.0 47
108.2813 217.0 47
108.3750 217.0 47
109.4844 218.0 47
110.0781 218.0 47
110.6875 219.0 47
111.0313 220.0 47
110.6406 221.0 47
112.5000 222.0 47
113.0938 222.0 47
113.7031 223.0 47
113.5469 224.0 47
114.9063 225.0 47
114.1250 226.0 47
114.7344 227.0 47
116.7188 228.0 47
116.1875 229.0 47
116.9063 230.0 47
116.6406 232.0 47
117.4844 233.0 47
119.7188 233.0 47
241.0625 316.0 47
241.2969 314.0 47
242.0156 312.0 47
242.7500 310.0 47
243.2188 308.0 47
244.2031 307.0 47
244.4219 305.0 47
245.0313 304.0 47
245.6250 302.0 47
246.2344 300.0 47
246.8281 299.0 47
247.6875 297.0 47
248.5313 296.0 47
248.5156 295.0 47
249.2344 294.0 47
249.9688 292.0 47
250.9375 291.0 47
251.6719 290.0 47
252.6406 289.0 47
252.3750 288.0 47
253.7188 287.0 47
254.0781 285.0 47
255.1719 285.0 47
255.6563 284.0 47
255.3750 284.0 47
256.9844 283.0 47
257.3438 283.0 47
257.1875 282.0 47
258.1719 282.0 47
258.6406 283.0 47
259.1250 285.0 47
259.7344 292.0 47
260.4531 302.0 47
260.6875 315.0 47
262.7031 401.0 47
265.0938 438.0 47
265.8281 437.0 47
266.5469 437.0 47
267.0313 437.0 47
267.6406 437.0 47
268.2344 437.0 47
268.7188 437.0 47
269.6875 434.0 47
270.1719 436.0 47
270.6563 436.0 47
271.2500 436.0 47
271.8594 437.0 47
272.7188 436.0 47
273.0625 434.0 47
273.6563 437.0 47
274.3750 438.0 47
274.7344 438.0 47
275.4531 438.0 47
275.9219 440.0 47
276.5156 440.0 47
277.2500 441.0 47
277.8438 441.0 47
278.3125 442.0 47
278.9063 443.0 47
279.5156 443.0 47
280.2344 443.0 47
280.8281 444.0 47
281.4219 445.0 47
281.9063 447.0 47
282.6250 448.0 47
282.9688 450.0 47
283.8125 450.0 47
284.4219 451.0 47
284.7656 453.0 47
285.4844 453.0 47
285.9531 455.0 47
286.6875 457.0 47
287.4063 458.0 47
287.8750 460.0 47
288.4688 461.0 47
289.0781 463.0 47
289.6875 464.0 47
290.3906 466.0 47
290.7344 468.0 47
291.4688 470.0 47
291.9375 471.0 47
292.5313 474.0 47
293.0156 476.0 47
293.6094 478.0 47
294.3438 480.0 47
294.9375 482.0 47
295.3125 484.0 47
296.1406 487.0 47
296.6250 489.0 47
297.0938 493.0 47
297.7031 494.0 47
298.5469 499.0 47
299.0313 501.0 47
299.5000 504.0 47
300.3594 507.0 47
300.7031 510.0 47
301.2969 513.0 47
301.9063 516.0 47
302.5000 520.0 47
302.9844 523.0 47
303.5781 527.0 47
304.1875 530.0 47
304.9063 534.0 47
305.3906 539.0 47
305.9844 542.0 47
306.4688 546.0 47
307.0625 552.0 47
307.7969 554.0 47
308.3906 560.0 47
309.0000 564.0 47
309.4688 569.0 47
310.0781 575.0 47
310.5469 579.0 47
311.2656 585.0 47
311.8750 590.0 47
312.4688 595.0 47
312.9531 600.0 47
313.5469 605.0 47
314.1406 612.0 47
314.7500 619.0 47
315.2188 625.0 47
315.8281 631.0 47
316.4219 637.0 47
317.0156 646.0 47
317.6250 652.0 47
318.2188 661.0 47
318.7031 666.0 47
319.2969 675.0 47
319.8906 654.0 47
336.1406 530.0 47
337.3438 538.0 47
338.6719 522.0 47
339.6094 525.0 47
340.3438 528.0 47
340.8125 522.0 47
341.6719 523.0 47
342.2656 516.0 47
342.6250 517.0 47
343.3438 512.0 47
343.9531 510.0 47
344.6719 510.0 47
345.1563 508.0 47
345.7500 505.0 47
346.6094 504.0 47
346.9531 506.0 47
347.6875 502.0 47
348.1563 499.0 47
349.0156 500.0 47
349.4844 499.0 47
350.0781 499.0 47
350.8125 497.0 47
351.1563 497.0 47
351.8906 494.0 47
352.3594 497.0 47
353.0781 494.0 47
353.6875 492.0 47
354.2813 494.0 47
355.0156 493.0 47
355.6094 493.0 47
356.0781 494.0 47
356.8125 492.0 47
357.4063 492.0 47
357.8906 492.0 47
358.6094 492.0 47
359.2031 492.0 47
359.6875 494.0 47
0.2813 492.0 47
0.8906 493.0 47
1.6094 494.0 47
1.9531 494.0 47
2.8125 494.0 47
3.1563 495.0 47
4.0156 493.0 47
4.3594 496.0 47
5.2031 498.0 47
5.6875 497.0 47
6.4063 498.0 47
6.7656 499.0 47
7.6094 498.0 47
8.0938 500.0 47
8.6875 501.0 47
9.2813 503.0 47
9.8906 502.0 47
10.4844 505.0 47
11.2031 506.0 47
11.8125 506.0 47
12.4063 505.0 47
12.8750 507.0 47
13.4844 513.0 47
13.9531 513.0 47
14.5469 519.0 47
15.1563 517.0 47
15.7500 516.0 47
16.2188 521.0 47
16.9531 521.0 47
17.5469 529.0 47
18.2813 527.0 47
20.0625 526.0 47
20.2969 530.0 47
22.2656 370.0 47
22.2344 450.0 47
22.2188 550.0 47
24.3906 492.0 47
24.8594 480.0 47
25.7031 468.0 47
26.3125 458.0 47
27.0313 447.0 47
27.6406 437.0 47
28.6094 428.0 47
28.9531 418.0 47
29.5625 412.0 47
30.2813 402.0 47
30.8906 394.0 47
31.8594 387.0 47
32.3438 379.0 47
33.1875 373.0 47
33.6719 367.0 47
34.3906 361.0 47
35.2500 355.0 47
36.0938 349.0 47
36.3281 343.0 47
36.9219 338.0 47
38.0313 333.0 47
38.2500 328.0 47
38.9688 324.0 47
39.9531 319.0 47
40.6719 314.0 47
41.1563 311.0 47
41.8750 307.0 47
42.4844 303.0 47
43.2031 300.0 47
44.0625 296.0 47
44.2969 293.0 47
44.8906 290.0 47
45.7344 287.0 47
46.0938 283.0 47
47.1875 280.0 47
48.1719 278.0 47
48.0156 275.0 47
49.1250 272.0 47
49.9688 270.0 47
50.8281 267.0 47
50.5469 265.0 47
51.5313 263.0 47
52.0000 260.0 47
53.1094 258.0 47
54.2031 256.0 47
54.9375 254.0 47
55.2813 252.0 47
56.3906 250.0 47
55.9844 248.0 47
56.9688 246.0 47
57.9375 245.0 47
57.7969 243.0 47
58.3906 242.0 47
59.0000 240.0 47
59.6094 238.0 47
62.2031 237.0 47
62.8125 235.0 47
63.4063 234.0 47
63.1406 233.0 47
63.9844 232.0 47
63.5938 231.0 47
65.8125 229.0 47
65.1719 228.0 47
65.2656 227.0 47
67.6250 226.0 47
67.3438 225.0 47
68.2031 224.0 47
69.4219 223.0 47
68.7813 222.0 47
69.1406 221.0 47
70.2344 220.0 47
71.8438 219.0 47
72.4375 218.0 47
73.0469 218.0 47
73.5156 217.0 47
72.8750 217.0 47
73.8438 216.0 47
75.4531 215.0 47
76.0625 214.0 47
76.6563 214.0 47
77.2656 213.0 47
77.8594 213.0 47
77.5938 212.0 47
79.0625 212.0 47
79.6719 211.0 47
80.2813 211.0 47
80.8750 210.0 47
80.8594 210.0 47
82.0781 210.0 47
82.6875 209.0 47
83.2813 209.0 47
83.8906 209.0 47
84.4844 209.0 47
85.0938 208.0 47
85.7031 208.0 47
86.2969 208.0 47
85.9063 208.0 47
86.6250 208.0 47
88.1094 208.0 47
88.7031 208.0 47
89.3125 207.0 47
89.9219 207.0 47
89.8906 207.0 47
90.6094 207.0 47
90.8438 207.0 47
91.4375 207.0 47
92.4219 207.0 47
93.5156 208.0 47
94.1250 208.0 47
94.7188 208.0 47
95.3281 208.0 47
95.9219 208.0 47
96.5313 208.0 47
96.6250 209.0 47
97.7344 209.0 47
98.3281 209.0 47
98.9375 209.0 47
99.5313 210.0 47
100.1250 210.0 47
100.7344 210.0 47
101.3281 211.0 47
101.9531 211.0 47
102.5313 211.0 47
103.1406 212.0 47
103.7344 212.0 47
104.3438 213.0 47
104.9375 213.0 47
105.5469 214.0 47
106.1406 214.0 47
106.7500 215.0 47
107.3438 216.0 47
107.0781 216.0 47
108.5469 217.0 47
109.1563 217.0 47
109.7500 218.0 47
110.3594 219.0 47
109.5781 220.0 47
111.5625 220.0 47
110.9063 221.0 47
112.7656 222.0 47
113.3594 223.0 47
113.9688 224.0 47
114.5625 224.0 47
113.7969 226.0 47
115.7656 226.0 47
116.3750 227.0 47
115.9688 229.0 47
117.0781 229.0 47
116.9219 231.0 47
118.7813 232.0 47
117.8750 233.0 47
119.9844 234.0 47
119.5781 235.0 47
240.4063 317.0 47
240.6406 315.0 47
241.7344 313.0 47
242.4688 312.0 47
243.1875 309.0 47
243.5469 308.0 47
243.8906 306.0 47
244.5000 305.0 47
245.3438 303.0 47
246.0938 302.0 47
247.0469 300.0 47
247.4063 299.0 47
247.6250 297.0 47
248.4844 296.0 47
248.8281 294.0 47
249.3125 293.0 47
250.0313 292.0 47
251.3906 291.0 47
251.2500 290.0 47
252.8438 288.0 47
252.9531 288.0 47
254.0469 287.0 47
253.7813 286.0 47
254.8750 285.0 47
255.4844 284.0 47
256.0781 284.0 47
256.1875 284.0 47
257.7813 283.0 47
257.7656 283.0 47
258.2344 283.0 47
258.5938 283.0 47
259.8125 286.0 47
260.4219 294.0 47
260.1563 306.0 47
263.8125 441.0 47
264.7500 438.0 47
265.5938 438.0 47
266.2031 437.0 47
266.7969 438.0 47
267.1406 437.0 47
267.7344 436.0 47
268.4688 434.0 47
268.8125 436.0 47
269.4063 435.0 47
270.1250 436.0 47
270.7344 434.0 47
271.3281 437.0 47
272.0469 436.0 47
272.5156 437.0 47
273.2500 437.0 47
273.8438 438.0 47
274.5625 439.0 47
275.0313 439.0 47
275.7656 439.0 47
276.3594 439.0 47
276.7031 440.0 47
277.4219 440.0 47
277.7813 442.0 47
278.7500 442.0 47
278.9688 443.0 47
279.6875 443.0 47
280.1719 444.0 47
280.8906 446.0 47
281.4844 446.0 47
281.9688 447.0 47
282.6875 448.0 47
283.1563 450.0 47
283.7656 450.0 47
284.4844 451.0 47
285.0781 453.0 47
285.4375 454.0 47
286.2813 455.0 47
286.8750 457.0 47
287.2344 458.0 47
287.9531 460.0 47
288.6719 461.0 47
289.1406 463.0 47
289.8750 464.0 47
290.0938 467.0 47
291.0625 468.0 47
291.5469 471.0 47
292.1406 472.0 47
292.7344 474.0 47
293.2188 476.0 47
293.8125 479.0 47
294.2813 481.0 47
295.0156 483.0 47
295.7344 485.0 47
295.9531 488.0 47
296.8125 490.0 47
297.4219 493.0 47
298.0000 495.0 47
298.3594 499.0 47
299.0781 501.0 47
299.5469 504.0 47
300.4063 507.0 47
300.7500 510.0 47
301.3594 513.0 47
302.0781 517.0 47
302.4219 520.0 47
303.0469 523.0 47
303.6250 528.0 47
304.3438 530.0 47
304.9531 535.0 47
305.4219 539.0 47
306.0313 543.0 47
306.5000 547.0 47
307.2188 552.0 47
307.9688 554.0 47
308.4219 560.0 47
308.8906 564.0 47
309.5000 569.0 47
310.0938 575.0 47
310.5781 580.0 47
311.1719 585.0 47
311.7656 590.0 47
312.5000 595.0 47
312.9688 600.0 47
313.5625 606.0 47
314.0469 612.0 47
314.7656 619.0 47
315.2500 625.0 47
315.9688 631.0 47
316.4375 639.0 47
316.9219 647.0 47
317.6406 653.0 47
318.1250 661.0 47
318.8438 666.0 47
319.3125 674.0 47
319.7969 655.0 47
336.0156 530.0 47
337.2188 535.0 47
338.5469 523.0 47
339.7344 524.0 47
340.2188 521.0 47
340.8125 522.0 47
341.4063 521.0 47
342.1406 514.0 47
342.6094 519.0 47
343.4531 513.0 47
344.0625 510.0 47
344.5313 511.0 47
345.0000 508.0 47
345.7344 504.0 47
346.4531 505.0 47
347.0469 505.0 47
347.7813 502.0 47
348.3750 500.0 47
348.8438 500.0 47
349.4531 497.0 47
350.1719 499.0 47
350.6406 497.0 47
351.2500 497.0 47
351.8438 495.0 47
352.5625 496.0 47
353.1719 493.0 47
353.7656 492.0 47
354.2500 495.0 47
354.9688 493.0 47
355.4375 493.0 47
355.9063 493.0 47
356.5156 492.0 47
357.1094 492.0 47
357.9531 493.0 47
358.4219 492.0 47
359.1563 492.0 47
359.8750 494.0 47
0.0938 492.0 47
0.7031 492.0 47
1.4219 494.0 47
2.0156 493.0 47
2.4844 494.0 47
3.2031 495.0 47
3.6875 495.0 47
4.2813 494.0 47
5.1250 496.0 47
5.7188 497.0 47
6.0781 497.0 47
6.7969 501.0 47
7.2656 499.0 47
8.1094 500.0 47
8.4688 502.0 47
9.0625 503.0 47
9.7813 503.0 47
10.3750 504.0 47
10.9844 506.0 47
11.7031 505.0 47
12.0469 509.0 47
12.7656 507.0 47
13.2500 510.0 47
13.8438 513.0 47
14.3125 516.0 47
15.0313 518.0 47
15.6406 516.0 47
16.2344 522.0 47
16.7031 522.0 47
17.2969 528.0 47
18.0313 527.0 47
18.5000 529.0 47
20.4219 519.0 47
22.1406 356.0 47
22.2344 423.0 47
22.2188 539.0 47
24.0156 496.0 47
24.7344 483.0 47
25.4531 471.0 47
26.2969 460.0 47
26.9063 450.0 47
27.3750 438.0 47
28.0938 430.0 47
28.8281 421.0 47
29.5469 413.0 47
30.2656 404.0 47
30.6094 397.0 47
31.5938 389.0 47
32.3125 381.0 47
32.9063 376.0 47
33.6406 368.0 47
34.4844 362.0 47
34.9531 356.0 47
35.8125 350.0 47
35.9063 346.0 47
37.1406 340.0 47
37.6094 334.0 47
38.2031 330.0 47
38.8125 325.0 47
39.4063 321.0 47
40.1406 316.0 47
40.7344 312.0 47
41.9531 308.0 47
42.4375 304.0 47
43.1563 301.0 47
43.3906 297.0 47
44.1094 294.0 47
45.2031 290.0 47
46.1875 287.0 47
46.4063 284.0 47
47.2656 281.0 47
47.7344 279.0 47
48.9531 276.0 47
49.5625 273.0 47
50.4063 270.0 47
50.0156 268.0 47
50.7344 266.0 47
52.0781 263.0 47
51.8125 261.0 47
53.6563 258.0 47
53.1406 257.0 47
53.8594 255.0 47
55.3438 253.0 47
55.5625 251.0 47
56.0313 248.0 47
58.3906 247.0 47
57.3594 245.0 47
58.7188 244.0 47
58.8125 242.0 47
59.2969 240.0 47
60.0156 239.0 47
61.0000 237.0 47
60.9688 236.0 47
62.0781 234.0 47
63.7969 233.0 47
63.2813 232.0 47
64.2500 231.0 47
65.6094 230.0 47
65.7031 228.0 47
65.1719 227.0 47
66.2813 226.0 47
68.0000 225.0 47
67.8594 224.0 47
69.2031 223.0 47
69.8125 222.0 47
69.7813 221.0 47
71.0156 220.0 47
70.8594 220.0 47
72.4688 219.0 47
71.6875 218.0 47
73.4219 217.0 47
74.0156 217.0 47
74.6250 216.0 47
75.2344 215.0 47
74.7031 215.0 47
76.4219 214.0 47
77.0156 213.0 47
77.6250 213.0 47
78.2188 212.0 47
78.8125 212.0 47
79.4219 212.0 47
80.0156 211.0 47
80.6250 211.0 47
81.2188 210.0 47
81.4375 210.0 47
82.4219 210.0 47
83.0156 209.0 47
83.6094 209.0 47
84.2188 209.0 47
84.8125 209.0 47
85.4219 208.0 47
86.0156 208.0 47
86.6094 208.0 47
87.2188 207.0 47
87.8125 208.0 47
88.4063 207.0 47
89.0156 207.0 47
89.6094 207.0 47
90.2188 207.0 47
90.8125 207.0 47
90.6563 207.0 47
92.0156 207.0 47
92.6094 207.0 47
92.3281 208.0 47
93.8125 208.0 47
94.4063 207.0 47
94.3906 208.0 47
95.6250 208.0 47
96.2031 208.0 47
96.8125 209.0 47
96.4063 209.0 47
98.0000 209.0 47
98.6094 209.0 47
99.0781 210.0 47
99.7969 210.0 47
100.4063 210.0 47
100.2500 211.0 47
101.5938 211.0 47
102.2031 211.0 47
101.7969 212.0 47
103.3906 212.0 47
103.7500 212.0 47
104.0938 213.0 47
105.1875 214.0 47
104.7969 214.0 47
106.3906 214.0 47
106.9844 215.0 47
106.4688 216.0 47
108.1875 217.0 47
108.7813 217.0 47
109.3906 218.0 47
109.9844 218.0 47
110.5781 219.0 47
110.3125 220.0 47
111.7969 220.0 47
112.3750 221.0 47
112.9844 222.0 47
113.0781 223.0 47
114.1875 224.0 47
113.5313 225.0 47
114.7500 226.0 47
114.7344 227.0 47
114.9531 228.0 47
115.7969 229.0 47
116.0313 230.0 47
118.3750 231.0 47
118.9688 232.0 47
117.8281 233.0 47
119.6719 234.0 47
240.4219 318.0 47
241.2656 316.0 47
241.2500 313.0 47
242.3438 312.0 47
242.5781 310.0 47
243.5469 309.0 47
244.0313 307.0 47
244.5000 305.0 47
245.6094 303.0 47
245.8438 302.0 47
246.6875 300.0 47
246.6563 300.0 47
248.0156 297.0 47
248.1094 296.0 47
248.7188 295.0 47
249.6875 294.0 47
250.7969 292.0 47
250.5156 291.0 47
251.9844 290.0 47
252.2188 289.0 47
252.6875 288.0 47
253.0469 287.0 47
254.5313 286.0 47
254.3750 285.0 47
255.7188 284.0 47
256.2031 284.0 47
256.1719 283.0 47
256.7656 283.0 47
257.8750 282.0 47
257.9688 283.0 47
259.3281 283.0 47
259.0469 286.0 47
260.1563 292.0 47
260.1250 302.0 47
260.4688 314.0 47
265.2188 439.0 47
265.9375 438.0 47
266.5313 436.0 47
267.0156 437.0 47
267.6094 437.0 47
268.3281 436.0 47
268.6719 437.0 47
269.3906 433.0 47
270.0000 436.0 47
270.8438 436.0 47
271.0625 436.0 47
271.6563 438.0 47
272.6250 436.0 47
272.8594 434.0 47
273.8281 437.0 47
274.2969 438.0 47
274.7656 438.0 47
275.4844 438.0 47
275.9531 439.0 47
276.4375 440.0 47
277.1563 440.0 47
277.6250 441.0 47
278.3438 442.0 47
278.9375 443.0 47
279.5469 443.0 47
280.1406 444.0 47
280.6094 444.0 47
281.3281 446.0 47
282.0469 447.0 47
282.6563 448.0 47
283.1250 449.0 47
283.7188 449.0 47
284.0625 451.0 47
284.9219 452.0 47
285.3906 453.0 47
286.1094 455.0 47
286.4531 456.0 47
287.3125 458.0 47
287.9063 459.0 47
288.2500 461.0 47
288.8594 462.0 47
289.5781 464.0 47
290.2969 465.0 47
290.7656 468.0 47
291.3750 470.0 47
291.8438 471.0 47
292.4375 474.0 47
292.9219 476.0 47
293.6406 477.0 47
294.3594 480.0 47
294.8281 481.0 47
295.5625 484.0 47
295.7813 486.0 47
296.5000 489.0 47
297.1094 491.0 47
297.9531 494.0 47
298.4219 497.0 47
298.7656 500.0 47
299.5000 503.0 47
299.8438 507.0 47
300.4375 509.0 47
301.2969 512.0 47
301.6406 515.0 47
302.4688 518.0 47
302.9375 522.0 47
303.6563 526.0 47
304.0000 530.0 47
304.7188 533.0 47
305.3125 538.0 47
305.7813 541.0 47
306.3750 545.0 47
306.8438 549.0 47
307.4375 554.0 47
308.1563 559.0 47
308.6250 563.0 47
309.2188 568.0 47
309.8125 572.0 47
310.2813 577.0 47
310.8750 583.0 47
311.5938 586.0 47
312.1875 593.0 47
312.5313 599.0 47
313.1250 604.0 47
313.8438 611.0 47
314.3125 618.0 47
315.0313 623.0 47
315.6250 627.0 47
315.9688 636.0 47
316.5625 642.0 47
317.8750 659.0 47
318.9375 673.0 47
325.7031 591.0 47
334.5469 547.0 47
337.6875 530.0 47
338.9063 529.0 47
339.5156 528.0 47
339.9844 527.0 47
340.8281 520.0 47
341.2969 516.0 47
342.0313 520.0 47
342.5000 511.0 47
343.2188 513.0 47
343.6875 510.0 47
344.4219 506.0 47
344.8906 507.0 47
345.6094 504.0 47
346.0938 506.0 47
346.6875 502.0 47
347.4063 502.0 47
348.1250 500.0 47
348.7500 501.0 47
349.2031 499.0 47
349.7969 499.0 47
350.5313 497.0 47
351.0000 495.0 47
351.4688 496.0 47
352.0625 497.0 47
352.7969 497.0 47
353.3906 495.0 47
353.9844 496.0 47
354.5938 495.0 47
355.3125 493.0 47
355.6563 492.0 47
356.5000 492.0 47
356.9844 493.0 47
357.7031 492.0 47
358.1719 492.0 47
359.0313 492.0 47
359.2500 491.0 47
0.0938 492.0 47
0.5625 493.0 47
1.2969 493.0 47
1.6406 494.0 47
2.4844 494.0 47
3.0781 492.0 47
3.4375 494.0 47
4.2813 494.0 47
4.7500 496.0 47
5.4844 497.0 47
5.9531 497.0 47
6.5469 499.0 47
7.1406 497.0 47
7.7500 499.0 47
8.3438 499.0 47
8.8125 503.0 47
9.2969 502.0 47
10.1406 503.0 47
10.7344 504.0 47
11.2031 505.0 47
11.9531 511.0 47
12.5313 507.0 47
13.0000 512.0 47
13.6094 512.0 47
14.0781 515.0 47
14.6719 519.0 47
15.5156 516.0 47
16.1250 520.0 47
16.4688 524.0 47
17.0625 527.0 47
17.7969 532.0 47
19.5938 537.0 47
20.0625 534.0 47
21.8594 530.0 47
22.5938 529.0 47
23.9219 500.0 47
24.7656 487.0 47
25.3594 476.0 47
25.9688 464.0 47
26.4375 454.0 47
27.2969 442.0 47
28.1406 434.0 47
28.4844 424.0 47
29.3438 416.0 47
30.0625 407.0 47
30.4219 399.0 47
31.1406 392.0 47
32.2344 384.0 47
32.8438 377.0 47
33.4375 370.0 47
33.9219 364.0 47
34.8906 357.0 47
35.3594 352.0 47
35.9688 347.0 47
36.8125 342.0 47
37.6719 336.0 47
38.0156 331.0 47
38.7500 326.0 47
39.2188 322.0 47
40.1875 318.0 47
40.6719 313.0 47
41.6406 309.0 47
41.9844 305.0 47
42.5938 302.0 47
43.1875 298.0 47
43.6719 295.0 47
45.1406 291.0 47
45.2344 288.0 47
45.8438 286.0 47
46.5625 282.0 47
47.1563 280.0 47
47.8906 277.0 47
48.7344 274.0 47
49.2188 271.0 47
49.5625 269.0 47
50.4063 266.0 47
51.2656 264.0 47
51.9844 262.0 47
52.2031 259.0 47
54.4375 257.0 47
53.5313 255.0 47
55.6406 253.0 47
54.9844 251.0 47
55.7031 249.0 47
57.0625 248.0 47
58.7813 246.0 47
57.5000 244.0 47
58.9844 243.0 47
60.5781 241.0 47
60.4375 239.0 47
60.5313 238.0 47
61.2656 236.0 47
63.2344 235.0 47
62.2188 234.0 47
64.1875 232.0 47
64.6875 231.0 47
63.6406 230.0 47
66.0000 229.0 47
65.2188 228.0 47
66.0938 227.0 47
67.7969 226.0 47
68.4063 225.0 47
69.2500 223.0 47
68.1094 223.0 47
68.9531 222.0 47
69.9375 221.0 47
71.4219 220.0 47
72.0156 219.0 47
72.6250 218.0 47
73.2188 218.0 47
72.9531 217.0 47
74.4219 216.0 47
73.7813 216.0 47
75.0000 215.0 47
76.2344 214.0 47
76.8281 214.0 47
77.4375 213.0 47
78.0469 213.0 47
78.6406 212.0 47
79.4844 212.0 47
79.8438 211.0 47
79.3281 211.0 47
81.0469 210.0 47
81.6406 210.0 47
81.6094 210.0 47
82.8438 209.0 47
83.4375 209.0 47
84.0313 209.0 47
84.6406 209.0 47
84.1094 208.0 47
85.8281 208.0 47
86.4375 208.0 47
87.0313 208.0 47
87.6250 208.0 47
88.2344 207.0 47
87.9531 208.0 47
89.4219 207.0 47
89.2969 207.0 47
90.6250 207.0 47
90.2188 207.0 47
91.8125 207.0 47
92.4219 207.0 47
93.0156 207.0 47
93.6094 208.0 47
94.0938 208.0 47
94.8125 208.0 47
95.4063 208.0 47
96.0156 208.0 47
96.6094 208.0 47
97.2031 209.0 47
97.8125 209.0 47
98.4063 209.0 47
98.6250 210.0 47
99.6094 210.0 47
100.2031 210.0 47
100.7969 210.0 47
101.3906 211.0 47
102.0000 211.0 47
102.5938 211.0 47
102.1875 212.0 47
103.7813 212.0 47
104.3906 213.0 47
104.6094 213.0 47
104.5781 214.0 47
106.1875 214.0 47
106.7813 215.0 47
107.3750 216.0 47
107.9688 216.0 47
108.5781 217.0 47
109.1719 217.0 47
108.7656 218.0 47
110.3906 219.0 47
110.9688 219.0 47
110.3125 220.0 47
112.1563 221.0 47
112.7656 222.0 47
112.9844 223.0 47
113.9531 224.0 47
114.1875 224.0 47
115.1563 225.0 47
115.7500 226.0 47
116.3438 227.0 47
116.9531 228.0 47
115.7969 229.0 47
116.8906 231.0 47
118.2500 232.0 47
119.3438 233.0 47
118.5625 234.0 47
240.2813 317.0 47
241.6250 314.0 47
241.5938 313.0 47
242.8281 311.0 47
243.4219 309.0 47
243.4063 308.0 47
244.3750 306.0 47
244.8594 304.0 47
245.5781 303.0 47
246.5469 301.0 47
246.6563 300.0 47
247.6250 298.0 47
247.9844 296.0 47
248.8281 295.0 47
249.1875 294.0 47
249.5313 293.0 47
250.6406 292.0 47
251.3594 291.0 47
252.4688 289.0 47
252.5625 288.0 47
253.0469 287.0 47
254.1406 286.0 47
254.3750 286.0 47
255.0938 284.0 47
255.8281 284.0 47
255.7969 284.0 47
257.0313 283.0 47
257.3750 283.0 47
257.9844 283.0 47
258.4531 282.0 47
259.0625 283.0 47
259.5313 289.0 47
260.6406 298.0 47
260.3594 310.0 47
263.7969 438.0 47
264.8750 438.0 47
265.6094 438.0 47
266.2031 437.0 47
266.9375 437.0 47
267.6563 436.0 47
268.0156 436.0 47
268.7344 437.0 47
269.2031 437.0 47
270.0469 435.0 47
270.3906 436.0 47
271.2344 433.0 47
271.7188 437.0 47
272.3125 437.0 47
273.0313 437.0 47
273.3750 438.0 47
274.2188 438.0 47
274.4531 438.0 47
275.0469 440.0 47
275.6406 439.0 47
276.2344 440.0 47
277.0781 440.0 47
277.6875 441.0 47
278.0313 442.0 47
278.7500 442.0 47
279.2188 443.0 47
279.9375 444.0 47
280.4063 445.0 47
281.2656 446.0 47
281.7344 447.0 47
282.2031 448.0 47
282.7969 449.0 47
283.2656 449.0 47
284.1250 451.0 47
284.5938 452.0 47
285.3125 453.0 47
286.0313 455.0 47
286.5000 456.0 47
287.1094 457.0 47
287.5781 459.0 47
288.0469 460.0 47
288.6563 462.0 47
289.3750 463.0 47
289.7344 465.0 47
290.5781 467.0 47
291.0469 469.0 47
291.6563 471.0 47
292.2500 473.0 47
292.7344 475.0 47
293.5781 477.0 47
294.1719 479.0 47
294.7813 481.0 47
295.1250 484.0 47
295.7344 486.0 47
296.4531 489.0 47
297.0469 491.0 47
297.5313 494.0 47
298.0000 496.0 47
298.8594 500.0 47
299.3281 502.0 47
299.9219 505.0 47
300.2813 509.0 47
300.8750 511.0 47
301.6094 514.0 47
302.0781 518.0 47
302.7969 521.0 47
303.4063 524.0 47
304.0000 529.0 47
304.6094 532.0 47
305.0781 537.0 47
305.5625 540.0 47
306.2813 544.0 47
306.7500 549.0 47
307.3594 551.0 47
308.0781 556.0 47
308.6719 561.0 47
309.1563 567.0 47
309.8750 571.0 47
310.3594 576.0 47
310.8281 581.0 47
311.4219 586.0 47
312.1563 591.0 47
312.6250 598.0 47
313.3438 601.0 47
313.8281 610.0 47
314.2969 615.0 47
314.9063 621.0 47
