#RPLIDAR SCAN DATA
#COUNT=53833
#Angule	Distance	Quality
126.8750 255.0 47
127.8594 251.0 47
130.4688 247.0 47
131.0625 243.0 47
130.0469 240.0 47
131.2813 237.0 47
132.8906 234.0 47
133.4844 231.0 47
133.0781 228.0 47
133.6875 225.0 47
134.0469 223.0 47
134.5156 220.0 47
136.5000 218.0 47
136.6094 215.0 47
137.7031 212.0 47
138.3125 208.0 47
138.9063 198.0 47
139.5156 185.0 47
140.1250 180.0 47
140.7188 176.0 47
141.5781 170.0 47
142.1875 165.0 47
142.7813 163.0 47
143.3906 163.0 47
143.9844 163.0 47
144.5938 163.0 47
145.2031 163.0 47
145.7969 164.0 47
146.4063 164.0 47
147.0156 165.0 47
147.6094 165.0 47
148.2188 165.0 47
148.8125 165.0 47
149.4219 166.0 47
150.0313 168.0 47
150.6250 171.0 47
155.1875 625.0 47
155.7969 618.0 47
156.5156 617.0 47
157.1250 617.0 47
157.7344 617.0 47
158.2188 617.0 47
158.9531 618.0 47
159.5469 620.0 47
160.0313 620.0 47
160.7656 621.0 47
161.3750 620.0 47
161.9844 623.0 47
162.5781 624.0 47
162.9375 624.0 47
163.6719 627.0 47
164.2813 629.0 47
164.7656 629.0 47
165.3750 630.0 47
166.0938 633.0 47
166.7031 634.0 47
167.1719 635.0 47
167.7813 637.0 47
168.5156 638.0 47
169.1094 640.0 47
169.7188 643.0 47
170.3281 643.0 47
170.9219 647.0 47
171.5313 650.0 47
172.1406 650.0 47
172.6094 653.0 47
173.3438 655.0 47
173.8281 659.0 47
174.5469 662.0 47
175.0313 664.0 47
175.6406 668.0 47
176.3594 672.0 47
176.8438 673.0 47
177.4531 677.0 47
177.9219 682.0 47
178.5313 683.0 47
179.1406 688.0 47
179.7344 690.0 47
180.3438 697.0 47
180.9531 700.0 47
181.6719 702.0 47
182.1563 708.0 47
182.6406 712.0 47
183.2344 717.0 47
183.8438 721.0 47
184.5781 724.0 47
185.0469 730.0 47
185.7813 734.0 47
186.2656 739.0 47
186.7344 745.0 47
187.4688 751.0 47
188.0781 758.0 47
188.5469 763.0 47
189.2813 768.0 47
189.7656 776.0 47
190.4844 782.0 47
190.9688 790.0 47
191.7031 796.0 47
192.1719 801.0 47
192.7813 808.0 47
193.2656 814.0 47
194.0000 823.0 47
194.4688 832.0 47
195.2031 837.0 47
195.8125 847.0 47
196.2813 856.0 47
196.8906 864.0 47
197.5000 874.0 47
197.9688 882.0 47
198.5781 893.0 47
199.3125 902.0 47
199.7813 913.0 47
200.3906 922.0 47
201.0000 934.0 47
201.4688 944.0 47
202.0781 957.0 47
202.6875 969.0 47
203.2969 980.0 47
204.0156 992.0 47
204.5000 1008.0 47
205.1094 1021.0 47
205.7031 1036.0 47
206.3125 1049.0 47
206.9219 1064.0 47
207.5156 1081.0 47
208.0000 1100.0 47
208.6094 1118.0 47
209.2031 1136.0 47
209.8125 1150.0 47
210.2969 1173.0 47
211.0156 1192.0 47
211.5000 1212.0 47
212.1094 1234.0 47
212.7188 1258.0 47
213.3125 1283.0 47
213.7969 1270.0 47
214.5313 1259.0 47
215.0000 1357.0 47
215.4844 1388.0 47
216.0938 1417.0 47
216.6875 1447.0 47
217.2969 1475.0 47
217.9063 1508.0 47
218.5000 1541.0 47
219.1094 1580.0 47
219.7188 1624.0 47
220.3125 1663.0 47
220.7969 1706.0 47
221.4063 1757.0 47
222.0156 1796.0 47
222.6094 1862.0 47
223.0938 1909.0 47
223.7031 1967.0 47
224.3125 2034.0 47
224.9219 2110.0 47
225.5156 2180.0 47
226.1250 2269.0 47
226.6094 2346.0 47
227.3438 1920.0 47
227.9531 2397.0 47
228.4219 2637.0 47
229.0313 2446.0 47
229.6406 2405.0 47
230.2500 2348.0 47
230.8594 2333.0 47
231.4688 2351.0 47
232.0625 2353.0 47
233.2813 2482.0 47
233.8906 2530.0 47
235.2500 1127.0 47
235.8438 1127.0 47
236.4531 1119.0 47
238.2500 2397.0 47
238.7344 2335.0 47
239.4688 2337.0 47
239.9531 2471.0 47
240.5625 2639.0 47
241.3906 6491.0 47
242.0000 6456.0 47
246.4688 450.0 47
245.4531 803.0 47
245.3125 1308.0 47
247.1250 1380.0 47
248.5938 1095.0 47
249.2031 1085.0 47
249.7969 1074.0 47
250.4063 1082.0 47
251.1406 1077.0 47
251.6250 1090.0 47
252.2344 1089.0 47
252.8438 1101.0 47
255.0156 1258.0 47
255.8750 1163.0 47
256.4844 1141.0 47
257.0938 1128.0 47
257.6875 1103.0 47
258.2969 1071.0 47
258.9063 1056.0 47
259.6406 1048.0 47
260.2500 1049.0 47
260.7344 1056.0 47
261.3438 1065.0 47
261.9375 1077.0 47
262.5313 1083.0 47
263.1406 1108.0 47
263.6094 1126.0 47
264.3438 1144.0 47
264.8125 1136.0 47
265.4219 1146.0 47
266.0156 1177.0 47
266.6250 1189.0 47
268.7500 5381.0 47
269.3594 5370.0 47
271.1563 5464.0 47
271.7500 5447.0 47
272.3594 5504.0 47
272.9531 5541.0 47
273.5625 5533.0 47
285.2188 511.0 47
285.6875 516.0 47
286.1719 520.0 47
286.9063 523.0 47
287.5000 527.0 47
288.1094 516.0 47
288.8281 512.0 47
289.3125 512.0 47
290.0469 510.0 47
290.8906 480.0 47
291.2500 504.0 47
292.2031 578.0 47
292.5625 578.0 47
293.9063 580.0 47
294.7500 504.0 47
295.7188 481.0 47
296.2031 490.0 47
296.6875 478.0 47
297.2813 480.0 47
303.3594 2611.0 47
304.8125 1845.0 47
305.4219 1742.0 47
306.1563 1689.0 47
309.1719 1564.0 47
309.7813 1541.0 47
318.2344 1511.0 47
318.8438 1499.0 47
320.0469 1479.0 47
320.7813 1466.0 47
321.2656 1473.0 47
322.0000 1469.0 47
322.6094 1462.0 47
323.0938 1471.0 47
323.7031 1463.0 47
324.3125 1459.0 47
324.9219 1461.0 47
325.5156 1471.0 47
326.2500 1450.0 47
326.7344 1459.0 47
327.3438 1460.0 47
327.9531 1461.0 47
328.6875 1371.0 47
329.1719 1571.0 47
330.5000 3349.0 47
331.1094 3367.0 47
331.7031 3366.0 47
332.3125 3367.0 47
332.9219 3327.0 47
336.2188 1979.0 47
336.9531 1763.0 47
337.5625 1753.0 47
338.1719 1747.0 47
338.7656 1752.0 47
339.3750 1749.0 47
339.9688 1756.0 47
340.5781 1759.0 47
341.1875 1764.0 47
341.7813 1762.0 47
342.3906 1766.0 47
343.0000 1772.0 47
343.5938 1784.0 47
344.2031 1786.0 47
344.8125 1788.0 47
345.4063 1794.0 47
346.0156 1801.0 47
346.6406 1805.0 47
348.6563 3496.0 47
349.2656 3475.0 47
352.2813 3388.0 47
353.5000 3610.0 47
355.5781 1106.0 47
356.1875 1114.0 47
356.7813 1114.0 47
357.3906 1121.0 47
358.0000 1125.0 47
358.5938 1136.0 47
359.2031 1147.0 47
359.6719 1151.0 47
0.2813 1159.0 47
0.8906 1163.0 47
1.6094 1170.0 47
2.1094 1180.0 47
2.7031 1184.0 47
3.2969 1187.0 47
3.9063 1193.0 47
4.6406 1200.0 47
5.1094 1204.0 47
5.7188 1213.0 47
6.3281 1220.0 47
6.9219 1233.0 47
12.9063 258.0 47
8.5938 3790.0 47
9.0781 3842.0 47
9.6719 4144.0 47
10.8906 3815.0 47
12.0938 3984.0 47
16.3281 4239.0 47
16.9219 4262.0 47
17.5313 4728.0 47
18.1406 4730.0 47
28.0156 248.0 47
23.4688 6951.0 47
24.0625 6870.0 47
24.6719 6897.0 47
25.2813 6817.0 47
27.1094 1849.0 47
27.7188 1869.0 47
44.5469 2245.0 47
45.1563 2220.0 47
45.7656 2229.0 47
47.8594 865.0 47
48.5781 871.0 47
49.0625 875.0 47
49.7969 869.0 47
50.4063 873.0 47
51.0000 875.0 47
51.6094 863.0 47
52.2188 863.0 47
52.8281 856.0 47
53.4375 849.0 47
54.0313 847.0 47
54.7656 847.0 47
55.2500 849.0 47
55.8594 849.0 47
56.4688 855.0 47
57.0625 861.0 47
57.6719 867.0 47
58.2813 861.0 47
58.8906 863.0 47
59.5000 863.0 47
59.9844 865.0 47
60.7188 868.0 47
61.3281 871.0 47
61.8125 881.0 47
63.6250 884.0 47
64.8438 886.0 47
65.5781 874.0 47
66.1875 873.0 47
66.7969 870.0 47
67.2813 871.0 47
68.0156 870.0 47
68.5000 871.0 47
69.1094 872.0 47
69.7031 871.0 47
70.4375 873.0 47
71.0469 872.0 47
71.6563 870.0 47
72.2656 877.0 47
72.8750 876.0 47
73.3594 871.0 47
73.9688 864.0 47
74.7031 860.0 47
75.3125 862.0 47
75.7969 865.0 47
76.5156 867.0 47
77.1250 873.0 47
77.7188 887.0 47
78.5781 762.0 47
79.1875 754.0 47
79.7813 736.0 47
80.6406 664.0 47
81.3750 656.0 47
81.8438 638.0 47
82.5781 633.0 47
83.1875 632.0 47
83.9063 630.0 47
84.5156 628.0 47
84.8750 624.0 47
85.5938 618.0 47
86.3281 605.0 47
86.8125 600.0 47
87.5313 589.0 47
88.2656 578.0 47
88.8750 573.0 47
89.4688 569.0 47
90.0781 563.0 47
90.8125 557.0 47
91.4063 551.0 47
92.0156 544.0 47
92.5000 541.0 47
93.2188 538.0 47
93.8281 534.0 47
94.5625 532.0 47
95.0313 532.0 47
95.6406 534.0 47
96.3750 536.0 47
96.9688 537.0 47
97.5781 539.0 47
98.0469 542.0 47
98.7813 544.0 47
99.1406 545.0 47
99.8594 547.0 47
100.4688 551.0 47
100.9375 554.0 47
101.6719 560.0 47
102.7656 450.0 47
103.1250 478.0 47
103.6094 484.0 47
104.5781 479.0 47
104.8125 488.0 47
105.5313 491.0 47
106.1406 490.0 47
106.6250 490.0 47
107.3438 487.0 47
107.8281 491.0 47
111.3594 384.0 47
112.3438 369.0 47
112.5625 356.0 47
113.4219 347.0 47
114.0313 339.0 47
114.7500 331.0 47
115.6094 325.0 47
116.2031 318.0 47
116.8125 311.0 47
117.5469 306.0 47
118.3906 300.0 47
119.2500 295.0 47
119.6094 290.0 47
120.5781 285.0 47
121.0625 281.0 47
121.7969 276.0 47
122.3906 272.0 47
123.1250 268.0 47
124.4844 264.0 47
125.5781 259.0 47
125.5625 255.0 47
126.7969 251.0 47
128.3906 247.0 47
129.1250 243.0 47
129.7344 240.0 47
130.3438 236.0 47
130.0781 234.0 47
131.5469 230.0 47
130.9063 227.0 47
132.7500 224.0 47
133.3594 222.0 47
133.3438 220.0 47
134.5625 217.0 47
135.1719 214.0 47
135.7813 212.0 47
136.3750 209.0 47
136.9844 205.0 47
137.5938 197.0 47
138.1875 181.0 47
138.7969 175.0 47
139.6563 169.0 47
140.2656 163.0 47
140.8594 159.0 47
141.4688 159.0 47
142.0625 159.0 47
142.6719 159.0 47
143.2813 159.0 47
143.8750 159.0 47
144.4844 160.0 47
145.0938 160.0 47
145.6875 160.0 47
146.2969 160.0 47
146.8906 160.0 47
147.5000 161.0 47
148.1094 162.0 47
148.7031 162.0 47
149.3125 164.0 47
149.9219 167.0 47
155.0313 619.0 47
155.7656 617.0 47
156.2500 616.0 47
156.8594 618.0 47
157.4688 619.0 47
158.0625 620.0 47
158.7969 620.0 47
159.4063 622.0 47
159.8906 622.0 47
160.6250 623.0 47
160.9844 625.0 47
161.7188 626.0 47
162.4375 627.0 47
163.0469 629.0 47
163.4063 630.0 47
164.1406 630.0 47
164.7500 632.0 47
165.3594 633.0 47
165.9531 636.0 47
166.5625 637.0 47
167.0469 640.0 47
167.6563 642.0 47
168.2656 642.0 47
169.0000 645.0 47
169.5938 647.0 47
170.0781 650.0 47
170.8125 651.0 47
171.2969 655.0 47
171.9063 656.0 47
172.6406 659.0 47
173.0000 664.0 47
173.5938 665.0 47
174.3281 668.0 47
174.9375 671.0 47
175.4063 675.0 47
176.1406 678.0 47
176.6250 682.0 47
177.2188 686.0 47
177.9531 689.0 47
178.4375 694.0 47
179.0313 697.0 47
179.6406 701.0 47
180.2500 704.0 47
180.7188 709.0 47
181.4531 712.0 47
181.9375 716.0 47
182.6719 721.0 47
183.1406 727.0 47
183.8750 731.0 47
184.4844 735.0 47
184.9531 744.0 47
185.5625 747.0 47
186.0469 753.0 47
186.7656 758.0 47
187.2500 766.0 47
187.8594 771.0 47
188.4531 776.0 47
189.0625 782.0 47
189.6719 788.0 47
190.3906 796.0 47
190.8750 802.0 47
191.4844 809.0 47
192.0938 819.0 47
192.5625 827.0 47
193.1719 833.0 47
193.7656 841.0 47
194.3750 849.0 47
194.9844 857.0 47
195.5781 866.0 47
196.1875 877.0 47
196.7969 883.0 47
197.2656 893.0 47
197.8750 906.0 47
198.4844 916.0 47
199.0781 924.0 47
199.6875 938.0 47
200.2969 947.0 47
200.7656 958.0 47
201.3750 972.0 47
201.9844 980.0 47
202.7031 1000.0 47
203.2031 1012.0 47
203.7969 1026.0 47
204.3906 1039.0 47
205.0000 1053.0 47
205.6094 1072.0 47
206.2031 1085.0 47
206.6875 1100.0 47
207.2969 1122.0 47
207.7656 1139.0 47
208.3750 1159.0 47
208.9844 1183.0 47
209.5781 1197.0 47
210.1875 1219.0 47
210.7969 1237.0 47
211.3906 1264.0 47
211.8750 1288.0 47
212.6094 1261.0 47
213.2188 1255.0 47
213.7031 1363.0 47
214.2969 1391.0 47
214.9063 1421.0 47
215.5156 1451.0 47
216.0000 1488.0 47
216.6094 1516.0 47
217.2031 1550.0 47
217.8125 1593.0 47
218.4219 1631.0 47
219.0313 1669.0 47
219.5156 1719.0 47
220.1250 1767.0 47
220.7188 1807.0 47
221.3281 1868.0 47
221.8125 1915.0 47
222.4219 1984.0 47
223.0313 2042.0 47
223.6250 2109.0 47
224.2344 2195.0 47
224.7188 2280.0 47
225.4531 2356.0 47
226.0625 2074.0 47
226.5313 2392.0 47
227.1406 2664.0 47
227.7500 2422.0 47
228.3594 2396.0 47
229.0938 2344.0 47
229.5781 2340.0 47
230.1719 2367.0 47
230.7813 2348.0 47
231.5156 2317.0 47
232.0000 2504.0 47
233.9531 1121.0 47
234.5625 1118.0 47
235.1719 1116.0 47
236.8438 2379.0 47
237.5625 2328.0 47
238.0469 2354.0 47
239.2656 2620.0 47
240.0938 6444.0 47
240.7031 6448.0 47
244.7813 456.0 47
244.0000 1326.0 47
245.0781 1537.0 47
247.2813 1088.0 47
248.0000 1086.0 47
248.6094 1085.0 47
249.0938 1068.0 47
249.7031 1078.0 47
250.3125 1102.0 47
250.9063 1089.0 47
251.5156 1091.0 47
253.0781 1353.0 47
253.8281 1180.0 47
254.5469 1150.0 47
255.1563 1126.0 47
255.7500 1120.0 47
256.3594 1089.0 47
257.0938 1069.0 47
257.7031 1053.0 47
258.1719 1048.0 47
258.9063 1048.0 47
259.5156 1054.0 47
260.0000 1066.0 47
260.7344 1076.0 47
261.2031 1085.0 47
261.8125 1094.0 47
262.4219 1108.0 47
263.0313 1133.0 47
263.5000 1136.0 47
264.2344 1143.0 47
264.8438 1170.0 47
265.3281 1188.0 47
267.4844 5327.0 47
268.0938 5408.0 47
269.8906 5422.0 47
270.4844 5484.0 47
271.0781 5492.0 47
271.6875 5533.0 47
272.2813 5562.0 47
274.0781 5724.0 47
275.8750 5764.0 47
277.6875 5767.0 47
283.9063 514.0 47
284.3750 515.0 47
284.8594 519.0 47
285.4688 520.0 47
286.1719 525.0 47
286.9063 516.0 47
287.3750 509.0 47
288.0938 508.0 47
288.7031 510.0 47
289.1719 496.0 47
289.9063 482.0 47
291.3438 574.0 47
292.5469 557.0 47
293.2813 546.0 47
294.1406 462.0 47
294.6094 490.0 47
295.5938 477.0 47
295.9531 479.0 47
302.5156 3177.0 47
304.7188 1690.0 47
307.8594 1559.0 47
308.4688 1558.0 47
317.5781 1476.0 47
318.1875 1484.0 47
318.7969 1481.0 47
319.3906 1473.0 47
320.0000 1465.0 47
320.6250 1472.0 47
321.2188 1465.0 47
321.9531 1463.0 47
322.5625 1461.0 47
323.1563 1460.0 47
323.7656 1461.0 47
324.3750 1451.0 47
324.9844 1465.0 47
325.5938 1461.0 47
326.0781 1449.0 47
326.6875 1455.0 47
327.4063 1355.0 47
327.8906 1553.0 47
329.2031 3286.0 47
329.8125 3378.0 47
330.4219 3359.0 47
331.0313 3329.0 47
331.6250 3304.0 47
334.9063 2026.0 47
335.6406 1763.0 47
336.2500 1754.0 47
336.8438 1754.0 47
337.4531 1758.0 47
338.0625 1753.0 47
338.6719 1757.0 47
339.2656 1758.0 47
339.8750 1770.0 47
340.4844 1774.0 47
341.0938 1771.0 47
341.6875 1772.0 47
342.2969 1779.0 47
342.9063 1786.0 47
343.5156 1783.0 47
344.1094 1802.0 47
344.7188 1801.0 47
345.3281 1802.0 47
347.3750 3532.0 47
347.9688 3460.0 47
351.0000 3402.0 47
352.2031 3582.0 47
354.2969 1109.0 47
354.9063 1109.0 47
355.3750 1118.0 47
356.1094 1121.0 47
356.7188 1125.0 47
357.3125 1135.0 47
357.9219 1148.0 47
358.5313 1149.0 47
359.0156 1159.0 47
359.7344 1163.0 47
0.2188 1169.0 47
0.8281 1182.0 47
1.4219 1184.0 47
2.0313 1192.0 47
2.6406 1194.0 47
3.2500 1202.0 47
3.8438 1209.0 47
4.4531 1216.0 47
5.0625 1219.0 47
5.6719 1230.0 47
6.2656 1274.0 47
7.9219 3851.0 47
8.4063 4163.0 47
9.7344 3834.0 47
15.0469 4297.0 47
15.6406 4215.0 47
16.2500 4694.0 47
16.8438 4715.0 47
26.2031 264.0 47
22.1563 6919.0 47
22.7500 6892.0 47
23.3594 7029.0 47
23.9688 6799.0 47
25.7969 1863.0 47
26.4063 1863.0 47
27.3750 2733.0 47
33.7813 432.0 47
43.3438 2240.0 47
43.9531 2218.0 47
44.5469 2239.0 47
46.7656 866.0 47
47.3750 872.0 47
47.9688 878.0 47
48.4531 872.0 47
49.1875 872.0 47
49.7969 879.0 47
50.3906 867.0 47
51.0000 866.0 47
51.6094 859.0 47
52.2188 849.0 47
52.8125 848.0 47
53.4375 848.0 47
54.0313 850.0 47
54.7656 853.0 47
55.2344 861.0 47
55.8438 866.0 47
56.3281 870.0 47
56.9531 862.0 47
57.6563 865.0 47
58.2656 865.0 47
58.8750 866.0 47
59.4844 872.0 47
60.0781 868.0 47
60.5625 889.0 47
64.2031 878.0 47
64.7969 876.0 47
65.5313 872.0 47
66.1406 874.0 47
66.7344 873.0 47
67.2188 872.0 47
67.9531 874.0 47
68.4219 875.0 47
69.0313 874.0 47
69.7656 869.0 47
70.3594 870.0 47
70.8438 877.0 47
71.4531 883.0 47
72.1719 873.0 47
72.7813 864.0 47
73.3906 861.0 47
74.0000 862.0 47
74.4688 869.0 47
75.0781 870.0 47
75.8125 875.0 47
76.2813 888.0 47
77.2656 763.0 47
77.8750 754.0 47
78.4688 740.0 47
79.4531 667.0 47
80.0625 659.0 47
80.6563 642.0 47
81.3906 635.0 47
81.7500 634.0 47
82.4688 633.0 47
83.0781 630.0 47
83.6875 626.0 47
84.4219 620.0 47
85.0156 607.0 47
85.6250 602.0 47
86.0938 590.0 47
86.9531 581.0 47
87.4375 576.0 47
88.1563 570.0 47
88.6406 565.0 47
89.3750 559.0 47
89.9688 552.0 47
90.8281 545.0 47
91.3125 542.0 47
91.9063 538.0 47
92.5156 536.0 47
93.1250 533.0 47
93.5938 533.0 47
94.4531 533.0 47
95.0625 535.0 47
95.5313 537.0 47
96.1406 538.0 47
96.7500 541.0 47
97.4688 543.0 47
97.8281 543.0 47
98.4375 547.0 47
99.0313 551.0 47
99.7656 554.0 47
100.1250 561.0 47
101.4688 452.0 47
102.0781 477.0 47
102.5625 483.0 47
103.0313 477.0 47
103.7656 487.0 47
104.2500 489.0 47
104.9688 489.0 47
105.7031 487.0 47
106.0469 485.0 47
106.5313 497.0 47
109.8125 382.0 47
110.5469 367.0 47
111.2656 354.0 47
112.3750 345.0 47
112.8438 337.0 47
113.9531 328.0 47
114.4219 322.0 47
115.0313 315.0 47
116.1406 310.0 47
116.4844 303.0 47
117.4688 297.0 47
117.5625 292.0 47
119.0469 288.0 47
119.6406 283.0 47
120.1250 278.0 47
120.9688 274.0 47
121.3281 270.0 47
122.3125 266.0 47
123.0469 261.0 47
124.3906 257.0 47
124.9844 253.0 47
124.9688 249.0 47
125.0625 245.0 47
125.9219 242.0 47
128.4063 238.0 47
129.0000 235.0 47
128.3594 232.0 47
130.2188 229.0 47
129.3125 226.0 47
130.5469 223.0 47
130.6563 221.0 47
132.6406 219.0 47
131.9844 216.0 47
133.8438 213.0 47
134.3281 211.0 47
135.0469 208.0 47
135.6563 206.0 47
136.2656 199.0 47
136.8750 187.0 47
137.4688 174.0 47
138.3281 168.0 47
138.9375 162.0 47
139.5313 158.0 47
140.1406 156.0 47
140.7500 156.0 47
141.3594 156.0 47
141.9531 157.0 47
142.5625 157.0 47
143.1719 157.0 47
143.7656 158.0 47
144.3750 158.0 47
144.9844 159.0 47
145.5938 159.0 47
146.1875 159.0 47
146.7969 160.0 47
147.4063 160.0 47
148.0156 161.0 47
154.3125 621.0 47
154.9219 617.0 47
155.5313 617.0 47
156.1250 618.0 47
156.8594 618.0 47
157.4531 620.0 47
157.8125 621.0 47
158.6719 620.0 47
159.1406 623.0 47
159.8750 623.0 47
160.3438 625.0 47
160.8281 627.0 47
161.6875 627.0 47
162.2813 630.0 47
162.6406 631.0 47
163.4844 631.0 47
163.9688 633.0 47
164.5781 635.0 47
165.2969 636.0 47
165.7813 638.0 47
166.3906 640.0 47
166.9844 642.0 47
167.4688 643.0 47
168.0781 646.0 47
168.7969 648.0 47
169.4063 650.0 47
170.0156 651.0 47
170.6094 656.0 47
171.0938 658.0 47
171.7031 660.0 47
172.4219 664.0 47
172.7813 666.0 47
173.6406 669.0 47
174.1094 674.0 47
174.7188 678.0 47
175.2031 679.0 47
175.7969 684.0 47
176.4063 688.0 47
177.0156 691.0 47
177.7344 695.0 47
178.2188 699.0 47
178.8281 703.0 47
179.4219 706.0 47
179.9063 710.0 47
180.6406 714.0 47
181.1094 720.0 47
181.8438 722.0 47
182.3125 728.0 47
182.9219 734.0 47
183.6563 738.0 47
184.1250 745.0 47
184.6094 751.0 47
185.3438 756.0 47
185.9375 762.0 47
186.4219 767.0 47
187.1563 774.0 47
187.6250 779.0 47
188.2344 787.0 47
188.8438 793.0 47
189.5625 799.0 47
190.0469 806.0 47
190.5469 816.0 47
191.1250 822.0 47
191.8594 828.0 47
192.4688 834.0 47
192.9375 844.0 47
193.5469 852.0 47
194.0313 862.0 47
194.6250 870.0 47
195.3594 881.0 47
195.9688 890.0 47
196.5625 898.0 47
197.1719 907.0 47
197.6563 921.0 47
198.2500 931.0 47
198.8594 942.0 47
199.3438 952.0 47
200.0625 967.0 47
200.6719 977.0 47
201.1563 990.0 47
201.7656 1002.0 47
202.3750 1014.0 47
202.8594 1032.0 47
203.5781 1048.0 47
204.0625 1063.0 47
204.6719 1077.0 47
205.2813 1093.0 47
205.8906 1114.0 47
206.5000 1128.0 47
206.9688 1143.0 47
207.5781 1168.0 47
208.1875 1186.0 47
208.7969 1208.0 47
209.4063 1232.0 47
210.0156 1251.0 47
210.5000 1276.0 47
211.0938 1269.0 47
211.7031 1257.0 47
212.3125 1286.0 47
212.9219 1381.0 47
213.4063 1407.0 47
214.1406 1434.0 47
214.6094 1460.0 47
215.2188 1501.0 47
215.8281 1532.0 47
216.4375 1570.0 47
217.0469 1606.0 47
217.6563 1650.0 47
218.1406 1694.0 47
218.7344 1739.0 47
219.3438 1790.0 47
219.9531 1837.0 47
220.4375 1891.0 47
221.0313 1940.0 47
221.6406 2009.0 47
222.2500 2078.0 47
222.8594 2144.0 47
223.4688 2226.0 47
223.9375 2310.0 47
224.5469 2399.0 47
225.1563 2401.0 47
225.7656 2408.0 47
226.3594 2472.0 47
226.9688 2395.0 47
227.5781 2352.0 47
228.3125 2345.0 47
228.9219 2343.0 47
229.5156 2355.0 47
230.1250 2344.0 47
231.2188 2520.0 47
232.5625 1122.0 47
233.7813 1119.0 47
234.3906 1149.0 47
235.4531 2371.0 47
236.0625 2354.0 47
236.7969 2336.0 47
237.2813 2504.0 47
238.4844 2540.0 47
239.3125 6531.0 47
240.0469 5609.0 47
243.8906 439.0 47
242.6094 1284.0 47
243.2031 1306.0 47
243.6875 1517.0 47
244.4219 1410.0 47
245.8750 1076.0 47
246.4844 1086.0 47
247.0781 1085.0 47
247.6875 1075.0 47
248.2969 1069.0 47
248.9063 1084.0 47
249.5000 1095.0 47
250.1094 1093.0 47
251.3125 1101.0 47
252.3906 1212.0 47
253.0000 1147.0 47
253.6094 1124.0 47
254.3281 1108.0 47
254.9375 1092.0 47
255.5469 1078.0 47
256.2656 1063.0 47
256.8750 1052.0 47
257.4844 1046.0 47
258.0781 1041.0 47
258.5469 1055.0 47
259.1563 1069.0 47
259.8750 1078.0 47
260.4844 1081.0 47
260.9531 1095.0 47
261.5625 1107.0 47
262.1563 1129.0 47
262.7656 1134.0 47
263.3594 1148.0 47
263.8438 1177.0 47
264.5625 1188.0 47
265.9688 5324.0 47
266.5625 5392.0 47
267.1875 5370.0 47
267.7656 4067.0 47
268.3750 5436.0 47
268.9688 5442.0 47
269.5781 5473.0 47
270.1719 5515.0 47
270.7813 5547.0 47
271.3750 5570.0 47
283.0313 513.0 47
283.5000 514.0 47
284.2344 518.0 47
284.8281 521.0 47
285.4375 524.0 47
286.0313 514.0 47
286.3906 512.0 47
287.1094 508.0 47
287.8438 507.0 47
288.4375 479.0 47
289.1719 497.0 47
290.3438 573.0 47
291.6719 561.0 47
292.5313 541.0 47
293.3750 469.0 47
293.9844 490.0 47
294.7031 475.0 47
295.1875 478.0 47
302.6094 1842.0 47
303.2188 1767.0 47
303.8281 1673.0 47
307.5938 1548.0 47
312.4375 1515.0 47
316.6875 1495.0 47
317.8906 1474.0 47
318.5156 1464.0 47
319.1094 1473.0 47
319.8281 1461.0 47
320.3125 1471.0 47
320.9219 1463.0 47
321.6406 1464.0 47
322.1250 1463.0 47
322.8594 1459.0 47
323.3438 1462.0 47
323.9375 1459.0 47
324.5469 1456.0 47
325.2813 1458.0 47
325.7500 1455.0 47
326.4844 1364.0 47
326.9688 1574.0 47
328.2813 3362.0 47
328.8906 3361.0 47
329.4844 3374.0 47
330.0938 3320.0 47
330.7031 3356.0 47
333.9844 1995.0 47
334.7031 1754.0 47
335.3125 1745.0 47
335.9063 1748.0 47
336.5156 1750.0 47
337.1250 1758.0 47
337.7188 1756.0 47
338.3281 1756.0 47
338.9375 1757.0 47
339.5313 1771.0 47
340.1406 1763.0 47
340.7500 1767.0 47
341.3438 1780.0 47
341.9531 1797.0 47
342.5625 1791.0 47
343.1563 1791.0 47
343.7656 1792.0 47
344.3750 1805.0 47
346.4063 3490.0 47
347.0156 3470.0 47
350.0313 3398.0 47
351.2500 3596.0 47
353.3281 1111.0 47
353.9375 1107.0 47
354.5313 1114.0 47
355.1406 1121.0 47
355.7344 1129.0 47
356.3438 1132.0 47
356.9531 1142.0 47
357.5469 1152.0 47
358.0313 1158.0 47
358.6406 1165.0 47
359.2344 1171.0 47
359.8438 1180.0 47
0.4531 1184.0 47
1.0469 1190.0 47
1.6563 1199.0 47
2.2656 1206.0 47
2.8594 1210.0 47
3.4688 1215.0 47
4.0781 1220.0 47
4.6719 1227.0 47
5.2813 1252.0 47
6.8281 3863.0 47
7.4219 4158.0 47
8.7656 3831.0 47
14.6719 4239.0 47
15.2813 4730.0 47
15.8906 4711.0 47
18.2969 4785.0 47
25.8594 263.0 47
21.2031 6951.0 47
21.8125 6874.0 47
22.4063 6924.0 47
23.0156 6747.0 47
24.7188 1859.0 47
25.3281 1876.0 47
26.4063 2762.0 47
32.7813 443.0 47
42.3438 2237.0 47
42.9531 2222.0 47
43.5625 2237.0 47
45.7813 871.0 47
46.4063 873.0 47
47.0000 882.0 47
47.6094 874.0 47
48.0938 876.0 47
